product_name,category,unit_cost,quantity_sold,sale_price,sale_date,stock_after_sale
Tank Glass Replacement,Accessories,150,5,399.0,2024-07-07,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-07-07,94
Professional Starter Kit,Premium Devices,1500,1,2499.0,2024-07-07,303
Pod System Kit,Pod Systems,800,4,1499.0,2024-07-08,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2024-07-08,45
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-07-08,1
Tank Glass Replacement,Accessories,150,9,399.0,2024-07-09,1
Battery 18650,Accessories,80,16,249.0,2024-07-09,1
Pod System Kit,Pod Systems,800,5,1499.0,2024-07-09,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2024-07-09,1
Lite 200 Puff,Disposable Vapes,100,24,249.0,2024-07-09,1
Battery Charger,Accessories,250,5,599.0,2024-07-11,150
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2024-07-11,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2024-07-11,1
Tank Glass Replacement,Accessories,150,8,399.0,2024-07-12,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2024-07-12,92
Lite 200 Puff,Disposable Vapes,100,25,249.0,2024-07-12,1
Classic 500 Puff,Disposable Vapes,150,12,399.0,2024-07-12,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2024-07-12,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2024-07-13,1
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2024-07-13,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-07-13,91
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2024-07-14,1
Lite 200 Puff,Disposable Vapes,100,8,249.0,2024-07-14,1
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2024-07-16,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2024-07-16,1
Battery 18650,Accessories,80,13,249.0,2024-07-16,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2024-07-16,241
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2024-07-16,1
E-Liquid 30ml,E-Liquids,120,16,299.0,2024-07-18,1
Advanced Mod,Premium Devices,1800,7,2999.0,2024-07-18,146
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-07-18,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2024-07-18,38
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2024-07-20,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-07-20,90
Classic 500 Puff,Disposable Vapes,150,10,399.0,2024-07-20,1
Advanced Mod,Premium Devices,1800,3,2999.0,2024-07-20,143
Lite 200 Puff,Disposable Vapes,100,16,249.0,2024-07-20,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2024-07-21,302
Tank Glass Replacement,Accessories,150,5,399.0,2024-07-21,1
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2024-07-21,1
E-Liquid 30ml,E-Liquids,120,15,299.0,2024-07-24,1
Tank Glass Replacement,Accessories,150,11,399.0,2024-07-24,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2024-07-24,1
Battery Charger,Accessories,250,4,599.0,2024-07-24,146
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2024-07-24,1
Pod System Kit,Pod Systems,800,3,1499.0,2024-07-25,1
Tank Glass Replacement,Accessories,150,10,399.0,2024-07-25,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2024-07-25,1
Lite 200 Puff,Disposable Vapes,100,22,249.0,2024-07-26,1
Battery Charger,Accessories,250,4,599.0,2024-07-26,142
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-07-26,300
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2024-07-26,1
Battery 18650,Accessories,80,9,249.0,2024-07-26,1
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2024-07-27,1
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2024-07-27,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-07-27,89
Pod System Kit,Pod Systems,800,3,1499.0,2024-07-27,1
E-Liquid 30ml,E-Liquids,120,8,299.0,2024-07-27,1
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2024-07-29,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2024-07-29,1
Tank Glass Replacement,Accessories,150,7,399.0,2024-07-30,1
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2024-07-30,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2024-07-30,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2024-07-31,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2024-07-31,1
E-Liquid 30ml,E-Liquids,120,20,299.0,2024-07-31,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2024-08-01,1
Pod System Kit,Pod Systems,800,5,1499.0,2024-08-01,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2024-08-01,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2024-08-01,31
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2024-08-04,240
Battery Charger,Accessories,250,2,599.0,2024-08-04,140
Battery 18650,Accessories,80,7,249.0,2024-08-04,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-08-04,88
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2024-08-04,1
Lite 200 Puff,Disposable Vapes,100,23,249.0,2024-08-06,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2024-08-06,26
Advanced Mod,Premium Devices,1800,5,2999.0,2024-08-06,138
Battery Charger,Accessories,250,4,599.0,2024-08-06,136
Tank Glass Replacement,Accessories,150,10,399.0,2024-08-06,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-08-08,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2024-08-08,238
E-Liquid 30ml,E-Liquids,120,14,299.0,2024-08-08,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2024-08-08,1
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2024-08-08,1
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2024-08-11,71
Lite 200 Puff,Disposable Vapes,100,8,249.0,2024-08-11,1
Classic 500 Puff,Disposable Vapes,150,5,399.0,2024-08-11,1
Compact Pod Kit,Pod Systems,600,2,1199.0,2024-08-11,24
Tank Glass Replacement,Accessories,150,4,399.0,2024-08-11,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-08-12,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2024-08-12,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2024-08-12,19
Tank Glass Replacement,Accessories,150,9,399.0,2024-08-14,1
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2024-08-14,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2024-08-14,1
Lite 200 Puff,Disposable Vapes,100,22,249.0,2024-08-15,1
Classic 500 Puff,Disposable Vapes,150,12,399.0,2024-08-15,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2024-08-15,66
Replacement Pods (4-Pack),Pod Systems,200,3,599.0,2024-08-17,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2024-08-17,16
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2024-08-17,237
Battery 18650,Accessories,80,10,249.0,2024-08-19,1
Lite 200 Puff,Disposable Vapes,100,13,249.0,2024-08-19,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2024-08-19,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2024-08-19,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-08-20,234
Tank Glass Replacement,Accessories,150,10,399.0,2024-08-20,1
Advanced Mod,Premium Devices,1800,5,2999.0,2024-08-20,133
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2024-08-20,59
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-08-20,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2024-08-21,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2024-08-21,1
Battery Charger,Accessories,250,2,599.0,2024-08-21,134
Pod System Kit,Pod Systems,800,4,1499.0,2024-08-22,1
Tropical Mix 500 Puff,Disposable Vapes,150,15,399.0,2024-08-22,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2024-08-23,1
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2024-08-23,1
Classic 500 Puff,Disposable Vapes,150,8,399.0,2024-08-23,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2024-08-23,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2024-08-23,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2024-08-24,299
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2024-08-24,56
Battery Charger,Accessories,250,2,599.0,2024-08-24,132
Classic 500 Puff,Disposable Vapes,150,6,399.0,2024-08-25,1
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2024-08-25,1
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2024-08-25,1
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2024-08-26,1
Tank Glass Replacement,Accessories,150,6,399.0,2024-08-26,1
Coil Pack (10 pcs),Accessories,200,4,499.0,2024-08-26,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-08-27,297
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-08-27,1
Battery 18650,Accessories,80,10,249.0,2024-08-27,1
Advanced Mod,Premium Devices,1800,5,2999.0,2024-08-29,128
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2024-08-29,1
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2024-08-29,1
Battery Charger,Accessories,250,2,599.0,2024-08-31,130
Zero Nicotine 30ml,E-Liquids,100,3,249.0,2024-08-31,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2024-08-31,296
Tank Glass Replacement,Accessories,150,8,399.0,2024-09-02,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-09-02,294
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-09-02,1
Lite 200 Puff,Disposable Vapes,100,27,249.0,2024-09-02,1
Battery Charger,Accessories,250,4,599.0,2024-09-02,126
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2024-09-07,232
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2024-09-07,1
Advanced Mod,Premium Devices,1800,2,2999.0,2024-09-07,126
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2024-09-07,52
Pod System Kit,Pod Systems,800,2,1499.0,2024-09-07,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-09-09,291
Advanced Mod,Premium Devices,1800,7,2999.0,2024-09-09,119
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2024-09-09,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2024-09-09,9
Coil Pack (10 pcs),Accessories,200,8,499.0,2024-09-10,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2024-09-10,86
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2024-09-11,45
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2024-09-11,1
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2024-09-14,1
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2024-09-14,1
Pod System Kit,Pod Systems,800,2,1499.0,2024-09-14,1
Advanced Mod,Premium Devices,1800,5,2999.0,2024-09-16,114
Pod System Kit,Pod Systems,800,5,1499.0,2024-09-16,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2024-09-16,40
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2024-09-16,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2024-09-16,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2024-09-18,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2024-09-18,1
Advanced Mod,Premium Devices,1800,4,2999.0,2024-09-19,110
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2024-09-19,1
Classic 500 Puff,Disposable Vapes,150,19,399.0,2024-09-19,1
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2024-09-19,33
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2024-09-22,31
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-09-22,85
Pod System Kit,Pod Systems,800,7,1499.0,2024-09-24,1
Coil Pack (10 pcs),Accessories,200,9,499.0,2024-09-24,1
Advanced Mod,Premium Devices,1800,5,2999.0,2024-09-24,105
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-09-24,289
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-09-26,287
E-Liquid 30ml,E-Liquids,120,14,299.0,2024-09-26,1
Tropical Mix 500 Puff,Disposable Vapes,150,15,399.0,2024-09-26,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2024-09-26,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-09-27,229
Compact Pod Kit,Pod Systems,600,5,1199.0,2024-09-27,4
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2024-09-28,1
Tank Glass Replacement,Accessories,150,6,399.0,2024-09-28,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-09-28,285
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2024-09-28,1
Coil Pack (10 pcs),Accessories,200,7,499.0,2024-09-30,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2024-09-30,1
Battery 18650,Accessories,80,14,249.0,2024-10-01,1
Pod System Kit,Pod Systems,800,6,1499.0,2024-10-01,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-10-01,282
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2024-10-01,1
Battery 18650,Accessories,80,7,249.0,2024-10-05,1
Compact Pod Kit,Pod Systems,600,4,1199.0,2024-10-05,1
Max 3000 Puff,Disposable Vapes,350,3,999.0,2024-10-06,1
Pod System Kit,Pod Systems,800,2,1499.0,2024-10-06,1
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2024-10-06,1
Advanced Mod,Premium Devices,1800,3,2999.0,2024-10-06,102
Lite 200 Puff,Disposable Vapes,100,15,249.0,2024-10-06,1
Pod System Kit,Pod Systems,800,4,1499.0,2024-10-07,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2024-10-07,83
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-10-07,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-10-07,226
Battery Charger,Accessories,250,4,599.0,2024-10-07,122
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2024-10-08,224
E-Liquid 60ml Premium,E-Liquids,200,13,499.0,2024-10-08,1
E-Liquid 60ml Premium,E-Liquids,200,12,499.0,2024-10-09,1
Replacement Pods (4-Pack),Pod Systems,200,12,599.0,2024-10-09,1
Advanced Mod,Premium Devices,1800,7,2999.0,2024-10-09,95
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2024-10-10,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2024-10-10,81
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2024-10-10,220
Battery 18650,Accessories,80,14,249.0,2024-10-10,1
Compact Pod Kit,Pod Systems,600,9,1199.0,2024-10-10,1
Battery 18650,Accessories,80,14,249.0,2024-10-11,1
Battery Charger,Accessories,250,3,599.0,2024-10-11,119
Max 3000 Puff,Disposable Vapes,350,6,999.0,2024-10-11,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2024-10-12,219
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2024-10-12,1
Classic 500 Puff,Disposable Vapes,150,9,399.0,2024-10-12,1
Max 3000 Puff,Disposable Vapes,350,5,999.0,2024-10-15,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-10-15,1
Coil Pack (10 pcs),Accessories,200,8,499.0,2024-10-15,1
Lite 200 Puff,Disposable Vapes,100,21,249.0,2024-10-16,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-10-16,216
Advanced Mod,Premium Devices,1800,6,2999.0,2024-10-17,89
E-Liquid 30ml,E-Liquids,120,13,299.0,2024-10-17,1
Lite 200 Puff,Disposable Vapes,100,26,249.0,2024-10-18,1
Advanced Mod,Premium Devices,1800,4,2999.0,2024-10-18,85
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2024-10-18,1
Classic 500 Puff,Disposable Vapes,150,17,399.0,2024-10-18,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-10-18,213
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2024-10-19,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2024-10-19,1
Classic 500 Puff,Disposable Vapes,150,9,399.0,2024-10-19,1
Battery 18650,Accessories,80,9,249.0,2024-10-19,1
E-Liquid 30ml,E-Liquids,120,9,299.0,2024-10-19,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-10-20,80
Coil Pack (10 pcs),Accessories,200,4,499.0,2024-10-20,1
Premium 2000 Puff,Disposable Vapes,280,12,799.0,2024-10-21,1
Pod System Kit,Pod Systems,800,6,1499.0,2024-10-21,1
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2024-10-21,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-10-22,280
Battery Charger,Accessories,250,6,599.0,2024-10-22,113
Coil Pack (10 pcs),Accessories,200,7,499.0,2024-10-22,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2024-10-22,1
Pod System Kit,Pod Systems,800,6,1499.0,2024-10-25,1
Battery 18650,Accessories,80,12,249.0,2024-10-25,1
Tank Glass Replacement,Accessories,150,9,399.0,2024-10-25,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2024-10-26,28
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2024-10-26,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2024-10-26,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2024-10-28,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-10-28,278
Lite 200 Puff,Disposable Vapes,100,21,249.0,2024-10-28,1
Tank Glass Replacement,Accessories,150,7,399.0,2024-10-28,1
Premium 2000 Puff,Disposable Vapes,280,11,799.0,2024-10-30,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2024-10-30,1
Pod System Kit,Pod Systems,800,6,1499.0,2024-10-30,1
Tank Glass Replacement,Accessories,150,11,399.0,2024-10-31,1
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2024-10-31,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2024-10-31,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2024-10-31,276
Classic 500 Puff,Disposable Vapes,150,18,399.0,2024-11-01,1
Battery 18650,Accessories,80,15,249.0,2024-11-01,1
Tank Glass Replacement,Accessories,150,13,399.0,2024-11-01,1
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2024-11-02,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2024-11-02,1
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2024-11-03,212
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2024-11-03,1
Battery Charger,Accessories,250,2,599.0,2024-11-03,111
Lite 200 Puff,Disposable Vapes,100,16,249.0,2024-11-03,1
Advanced Mod,Premium Devices,1800,6,2999.0,2024-11-04,79
Max 3000 Puff,Disposable Vapes,350,8,999.0,2024-11-04,1
Max 3000 Puff,Disposable Vapes,350,8,999.0,2024-11-05,1
E-Liquid 30ml,E-Liquids,120,24,299.0,2024-11-05,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-11-05,273
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2024-11-05,1
Tank Glass Replacement,Accessories,150,9,399.0,2024-11-05,1
Battery 18650,Accessories,80,20,249.0,2024-11-06,1
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2024-11-06,207
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-11-06,270
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2024-11-09,1
E-Liquid 30ml,E-Liquids,120,11,299.0,2024-11-09,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2024-11-09,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2024-11-10,25
Max 3000 Puff,Disposable Vapes,350,3,999.0,2024-11-10,1
Lite 200 Puff,Disposable Vapes,100,12,249.0,2024-11-10,1
Battery 18650,Accessories,80,10,249.0,2024-11-10,1
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2024-11-10,1
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2024-11-13,17
Classic 500 Puff,Disposable Vapes,150,14,399.0,2024-11-13,1
E-Liquid 30ml,E-Liquids,120,21,299.0,2024-11-13,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-11-13,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2024-11-14,1
Battery 18650,Accessories,80,18,249.0,2024-11-14,1
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2024-11-14,202
Pod System Kit,Pod Systems,800,6,1499.0,2024-11-14,1
Max 3000 Puff,Disposable Vapes,350,10,999.0,2024-11-15,1
Tropical Mix 500 Puff,Disposable Vapes,150,19,399.0,2024-11-15,1
Premium 2000 Puff,Disposable Vapes,280,11,799.0,2024-11-15,1
Advanced Mod,Premium Devices,1800,5,2999.0,2024-11-15,74
Compact Pod Kit,Pod Systems,600,9,1199.0,2024-11-15,1
Tank Glass Replacement,Accessories,150,6,399.0,2024-11-16,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-11-16,79
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2024-11-16,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2024-11-16,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2024-11-16,14
Lite 200 Puff,Disposable Vapes,100,23,249.0,2024-11-18,1
E-Liquid 60ml Premium,E-Liquids,200,12,499.0,2024-11-18,1
Tropical Mix 500 Puff,Disposable Vapes,150,12,399.0,2024-11-18,1
Battery Charger,Accessories,250,4,599.0,2024-11-19,107
Compact Pod Kit,Pod Systems,600,6,1199.0,2024-11-19,1
Advanced Pod Kit,Pod Systems,1200,5,1999.0,2024-11-19,197
Pod System Kit,Pod Systems,800,7,1499.0,2024-11-19,1
Pod System Kit,Pod Systems,800,5,1499.0,2024-11-20,1
Compact Pod Kit,Pod Systems,600,8,1199.0,2024-11-20,1
Classic 500 Puff,Disposable Vapes,150,16,399.0,2024-11-20,1
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2024-11-20,1
Replacement Pods (4-Pack),Pod Systems,200,12,599.0,2024-11-22,1
Classic 500 Puff,Disposable Vapes,150,13,399.0,2024-11-22,1
Battery Charger,Accessories,250,3,599.0,2024-11-23,104
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2024-11-23,1
Battery Charger,Accessories,250,5,599.0,2024-11-25,99
Battery 18650,Accessories,80,14,249.0,2024-11-25,1
Replacement Pods (4-Pack),Pod Systems,200,15,599.0,2024-11-25,1
Battery 18650,Accessories,80,14,249.0,2024-11-27,1
Battery Charger,Accessories,250,4,599.0,2024-11-27,95
Classic 500 Puff,Disposable Vapes,150,18,399.0,2024-12-02,1
Tropical Mix 500 Puff,Disposable Vapes,150,23,399.0,2024-12-02,1
E-Liquid 30ml,E-Liquids,120,19,299.0,2024-12-02,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2024-12-02,1
E-Liquid 100ml Bulk,E-Liquids,300,9,699.0,2024-12-02,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-12-03,267
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2024-12-03,6
Temperature Control Device,Premium Devices,3000,2,4999.0,2024-12-03,77
E-Liquid 30ml,E-Liquids,120,27,299.0,2024-12-03,1
Coil Pack (10 pcs),Accessories,200,10,499.0,2024-12-04,1
Pod System Kit,Pod Systems,800,7,1499.0,2024-12-04,1
E-Liquid 60ml Premium,E-Liquids,200,15,499.0,2024-12-04,1
Replacement Pods (4-Pack),Pod Systems,200,15,599.0,2024-12-04,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2024-12-06,1
Battery Charger,Accessories,250,4,599.0,2024-12-06,91
Tank Glass Replacement,Accessories,150,15,399.0,2024-12-06,1
Classic 500 Puff,Disposable Vapes,150,17,399.0,2024-12-06,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2024-12-06,1
Battery 18650,Accessories,80,9,249.0,2024-12-07,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2024-12-07,1
Lite 200 Puff,Disposable Vapes,100,18,249.0,2024-12-07,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2024-12-08,266
Temperature Control Device,Premium Devices,3000,1,4999.0,2024-12-08,76
Tank Glass Replacement,Accessories,150,7,399.0,2024-12-08,1
Battery 18650,Accessories,80,11,249.0,2024-12-08,1
Tank Glass Replacement,Accessories,150,13,399.0,2024-12-09,1
Classic 500 Puff,Disposable Vapes,150,23,399.0,2024-12-09,1
Pod System Kit,Pod Systems,800,5,1499.0,2024-12-10,1
Tank Glass Replacement,Accessories,150,9,399.0,2024-12-10,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2024-12-10,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2024-12-10,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2024-12-10,193
Tank Glass Replacement,Accessories,150,5,399.0,2024-12-14,1
Lite 200 Puff,Disposable Vapes,100,16,249.0,2024-12-14,1
Coil Pack (10 pcs),Accessories,200,3,499.0,2024-12-15,1
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2024-12-15,3
Max 3000 Puff,Disposable Vapes,350,3,999.0,2024-12-15,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2024-12-15,1
Compact Pod Kit,Pod Systems,600,10,1199.0,2024-12-16,1
Tank Glass Replacement,Accessories,150,15,399.0,2024-12-16,1
Classic 500 Puff,Disposable Vapes,150,24,399.0,2024-12-19,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2024-12-19,1
Battery Charger,Accessories,250,4,599.0,2024-12-19,87
Tank Glass Replacement,Accessories,150,9,399.0,2024-12-20,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2024-12-20,263
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2024-12-21,190
Advanced Mod,Premium Devices,1800,5,2999.0,2024-12-21,69
